t,Mercury_x,Mercury_y,Venus_x,Venus_y,Earth_x,Earth_y,Mars_x,Mars_y,Jupiter_x,Jupiter_y,Saturn_x,Saturn_y,Uranus_x,Uranus_y,Neptune_x,Neptune_y
14010,-19.5331,54.5392,-71.5712,81.2727,-96.242,114.741,-190.344,125.773,82.8829,773.996,-391.124,1383.32,-2762.83,761.898,475.506,4464.61
14011,-23.3727,53.0087,-73.8121,79.2433,-98.1974,113.072,-191.484,124.03,81.7609,774.114,-391.923,1383.1,-2762.99,761.331,475.039,4464.66
14012,-27.0932,51.2082,-75.9953,77.1521,-100.124,111.37,-192.607,122.277,80.6388,774.231,-392.721,1382.88,-2763.14,760.764,474.571,4464.71
14013,-30.6758,49.147,-78.1193,75.0008,-102.021,109.635,-193.715,120.513,79.5165,774.346,-393.52,1382.65,-2763.3,760.196,474.104,4464.76
14014,-34.1021,46.8354,-80.1824,72.791,-103.888,107.868,-194.806,118.739,78.3941,774.46,-394.318,1382.43,-2763.46,759.629,473.636,4464.8
14015,-37.3547,44.2854,-82.1829,70.5244,-105.724,106.069,-195.881,116.956,77.2715,774.572,-395.116,1382.2,-2763.61,759.061,473.169,4464.85
14016,-40.4172,41.5098,-84.1193,68.2027,-107.529,104.239,-196.94,115.162,76.1487,774.682,-395.914,1381.98,-2763.77,758.494,472.701,4464.9
14017,-43.2738,38.5229,-85.9901,65.8279,-109.302,102.378,-197.982,113.359,75.0258,774.791,-396.712,1381.75,-2763.92,757.926,472.234,4464.95
14018,-45.91,35.3398,-87.7938,63.4018,-111.043,100.487,-199.008,111.547,73.9027,774.898,-397.51,1381.53,-2764.08,757.359,471.766,4465
14019,-48.3125,31.9767,-89.529,60.9261,-112.751,98.5659,-200.017,109.725,72.7794,775.004,-398.307,1381.3,-2764.24,756.791,471.299,4465.05
14020,-50.4689,28.4508,-91.1944,58.403,-114.426,96.616,-201.01,107.894,71.656,775.107,-399.105,1381.07,-2764.39,756.224,470.831,4465.1
14021,-52.3684,24.78,-92.7887,55.8343,-116.068,94.6376,-201.985,106.054,70.5325,775.21,-399.902,1380.84,-2764.55,755.656,470.364,4465.15
14022,-54.0011,20.983,-94.3106,53.2221,-117.675,92.6313,-202.944,104.206,69.4088,775.31,-400.7,1380.62,-2764.7,755.088,469.896,4465.2
14023,-55.3588,17.0792,-95.7589,50.5683,-119.247,90.5977,-203.886,102.348,68.2849,775.409,-401.497,1380.39,-2764.86,754.52,469.429,4465.24
14024,-56.4346,13.0883,-97.1325,47.8751,-120.784,88.5373,-204.811,100.482,67.1609,775.507,-402.294,1380.16,-2765.01,753.953,468.961,4465.29
14025,-57.2229,9.03086,-98.4304,45.1446,-122.286,86.4509,-205.719,98.608,66.0368,775.602,-403.091,1379.93,-2765.17,753.385,468.493,4465.34
14026,-57.7198,4.92738,-99.6514,42.3788,-123.751,84.3389,-206.61,96.7254,64.9125,775.696,-403.887,1379.7,-2765.32,752.817,468.026,4465.39
14027,-57.9226,0.798798,-100.795,39.58,-125.18,82.2021,-207.483,94.8348,63.7881,775.789,-404.684,1379.47,-2765.48,752.249,467.558,4465.44
14028,-57.8304,-3.33385,-101.859,36.7503,-126.572,80.041,-208.339,92.9363,62.6636,775.88,-405.48,1379.24,-2765.63,751.681,467.091,4465.49
14029,-57.4435,-7.4495,-102.845,33.8919,-127.927,77.8563,-209.178,91.03,61.5389,775.969,-406.277,1379,-2765.78,751.113,466.623,4465.53
14030,-56.7639,-11.5272,-103.75,31.0071,-129.244,75.6486,-209.999,89.1161,60.4141,776.056,-407.073,1378.77,-2765.94,750.546,466.156,4465.58
14031,-55.7951,-15.5462,-104.574,28.0981,-130.523,73.4187,-210.803,87.1947,59.2891,776.142,-407.869,1378.54,-2766.09,749.978,465.688,4465.63
14032,-54.5419,-19.4859,-105.316,25.1672,-131.763,71.1671,-211.589,85.2661,58.1641,776.227,-408.665,1378.31,-2766.25,749.41,465.22,4465.68
14033,-53.0106,-23.3263,-105.976,22.2167,-132.965,68.8944,-212.357,83.3304,57.0389,776.309,-409.46,1378.07,-2766.4,748.842,464.753,4465.73
14034,-51.2092,-27.0477,-106.554,19.2488,-134.127,66.6015,-213.108,81.3877,55.9136,776.39,-410.256,1377.84,-2766.55,748.273,464.285,4465.78
14035,-49.1467,-30.6313,-107.048,16.2659,-135.249,64.2889,-213.841,79.4383,54.7882,776.47,-411.052,1377.61,-2766.71,747.705,463.818,4465.82
14036,-46.8335,-34.0587,-107.459,13.2703,-136.332,61.9574,-214.556,77.4822,53.6626,776.548,-411.847,1377.37,-2766.86,747.137,463.35,4465.87
14037,-44.2816,-37.3124,-107.786,10.2643,-137.375,59.6075,-215.253,75.5196,52.537,776.624,-412.642,1377.14,-2767.01,746.569,462.883,4465.92
14038,-41.5038,-40.3758,-108.029,7.25036,-138.377,57.2401,-215.933,73.5508,51.4112,776.698,-413.437,1376.9,-2767.17,746.001,462.415,4465.97
14039,-38.5142,-43.2332,-108.187,4.23075,-139.338,54.8558,-216.594,71.5758,50.2854,776.771,-414.232,1376.66,-2767.32,745.433,461.947,4466.02
14040,-35.3282,-45.8701,-108.262,1.20783,-140.258,52.4553,-217.237,69.5948,49.1594,776.843,-415.027,1376.43,-2767.47,744.864,461.48,4466.06
14041,-31.9619,-48.2729,-108.251,-1.81603,-141.137,50.0394,-217.862,67.608,48.0333,776.912,-415.821,1376.19,-2767.63,744.296,461.012,4466.11
14042,-28.4325,-50.4293,-108.156,-4.83846,-141.974,47.6087,-218.469,65.6156,46.9072,776.98,-416.616,1375.95,-2767.78,743.728,460.544,4466.16
14043,-24.758,-52.3284,-107.977,-7.85712,-142.769,45.1639,-219.058,63.6177,45.7809,777.047,-417.41,1375.72,-2767.93,743.159,460.077,4466.21
14044,-20.9571,-53.9603,-107.713,-10.8696,-143.522,42.7058,-219.628,61.6145,44.6545,777.111,-418.205,1375.48,-2768.08,742.591,459.609,4466.25
14045,-17.0492,-55.3168,-107.365,-13.8737,-144.233,40.2351,-220.18,59.6062,43.528,777.174,-418.999,1375.24,-2768.24,742.023,459.142,4466.3
14046,-13.0543,-56.3908,-106.934,-16.8669,-144.901,37.7526,-220.713,57.5929,42.4015,777.236,-419.793,1375,-2768.39,741.454,458.674,4466.35
14047,-8.9927,-57.1768,-106.419,-19.8469,-145.526,35.2589,-221.229,55.5747,41.2748,777.296,-420.586,1374.76,-2768.54,740.886,458.206,4466.4
14048,-4.88518,-57.6709,-105.821,-22.8114,-146.109,32.7548,-221.725,53.552,40.1481,777.354,-421.38,1374.52,-2768.69,740.317,457.739,4466.44
14049,-0.752702,-57.8703,-105.14,-25.7581,-146.648,30.241,-222.203,51.5248,39.0213,777.411,-422.174,1374.28,-2768.85,739.749,457.271,4466.49
14050,3.38362,-57.7741,-104.377,-28.6847,-147.144,27.7183,-222.663,49.4932,37.8944,777.465,-422.967,1374.04,-2769,739.18,456.803,4466.54
14051,7.50265,-57.3828,-103.532,-31.5889,-147.597,25.1875,-223.104,47.4576,36.7674,777.519,-423.76,1373.8,-2769.15,738.612,456.336,4466.59
14052,11.5833,-56.6982,-102.607,-34.4684,-148.006,22.6492,-223.527,45.418,35.6403,777.57,-424.553,1373.55,-2769.3,738.043,455.868,4466.63
14053,15.6049,-55.7239,-101.602,-37.321,-148.371,20.1042,-223.93,43.3745,34.5132,777.621,-425.346,1373.31,-2769.45,737.474,455.4,4466.68
14054,19.5466,-54.4649,-100.517,-40.1444,-148.693,17.5533,-224.315,41.3275,33.386,777.669,-426.139,1373.07,-2769.6,736.906,454.932,4466.73
14055,23.3885,-52.9274,-99.3535,-42.9365,-148.97,14.9972,-224.682,39.277,32.2587,777.716,-426.932,1372.83,-2769.76,736.337,454.465,4466.77
14056,27.1108,-51.1195,-98.1125,-45.695,-149.204,12.4367,-225.029,37.2233,31.1314,777.761,-427.724,1372.58,-2769.91,735.768,453.997,4466.82
14057,30.6945,-49.0502,-96.7948,-48.4178,-149.394,9.87246,-225.358,35.1664,30.004,777.804,-428.517,1372.34,-2770.06,735.199,453.529,4466.87
14058,34.1214,-46.7303,-95.4015,-51.1027,-149.539,7.30536,-225.668,33.1066,28.8765,777.846,-429.309,1372.09,-2770.21,734.631,453.062,4466.91
14059,37.3738,-44.1714,-93.9336,-53.7478,-149.641,4.7361,-225.959,31.0441,27.749,777.887,-430.101,1371.85,-2770.36,734.062,452.594,4466.96
14060,40.4351,-41.3867,-92.3924,-56.3508,-149.698,2.16545,-226.232,28.9789,26.6214,777.925,-430.893,1371.6,-2770.51,733.493,452.126,4467.01
14061,43.2897,-38.3904,-90.7789,-58.9097,-149.711,-0.405844,-226.485,26.9113,25.4937,777.962,-431.685,1371.36,-2770.66,732.924,451.658,4467.06
14062,45.923,-35.1979,-89.0944,-61.4227,-149.68,-2.97702,-226.719,24.8415,24.366,777.997,-432.476,1371.11,-2770.81,732.355,451.191,4467.1
14063,48.3216,-31.8254,-87.3403,-63.8876,-149.605,-5.54731,-226.935,22.7696,23.2383,778.031,-433.268,1370.86,-2770.96,731.786,450.723,4467.15
14064,50.4731,-28.2902,-85.518,-66.3025,-149.485,-8.11596,-227.131,20.6959,22.1104,778.063,-434.059,1370.61,-2771.11,731.217,450.255,4467.2
14065,52.3665,-24.6104,-83.6287,-68.6656,-149.321,-10.6822,-227.309,18.6203,20.9826,778.094,-434.85,1370.37,-2771.26,730.648,449.788,4467.24
14066,53.9923,-20.8048,-81.6741,-70.975,-149.114,-13.2453,-227.468,16.5433,19.8547,778.123,-435.642,1370.12,-2771.41,730.079,449.32,4467.29
14067,55.342,-16.8928,-79.6556,-73.229,-148.862,-15.8045,-227.607,14.4648,18.7268,778.15,-436.433,1369.87,-2771.56,729.51,448.852,4467.33
14068,56.4089,-12.8945,-77.5748,-75.4256,-148.566,-18.359,-227.728,12.3852,17.5988,778.175,-437.223,1369.62,-2771.71,728.941,448.384,4467.38
14069,57.1874,-8.83022,-75.4333,-77.5633,-148.227,-20.9081,-227.829,10.3045,16.4708,778.199,-438.014,1369.37,-2771.86,728.372,447.917,4467.43
14070,57.6736,-4.72084,-73.2329,-79.6403,-147.843,-23.451,-227.912,8.22294,15.3427,778.221,-438.804,1369.12,-2772.01,727.802,447.449,4467.47
14071,57.8651,-0.587324,-70.9751,-81.6549,-147.416,-25.987,-227.976,6.14071,14.2146,778.242,-439.595,1368.87,-2772.16,727.233,446.981,4467.52
14072,57.7609,3.54919,-68.6619,-83.6058,-146.945,-28.5153,-228.02,4.05797,13.0865,778.261,-440.385,1368.62,-2772.31,726.664,446.513,4467.57
14073,57.3615,7.66757,-66.2949,-85.4912,-146.431,-31.0352,-228.046,1.97489,11.9584,778.278,-441.175,1368.37,-2772.46,726.095,446.045,4467.61
14074,56.669,11.7468,-63.876,-87.3097,-145.874,-33.5459,-228.052,-0.108358,10.8302,778.294,-441.965,1368.11,-2772.61,725.525,445.578,4467.66
14075,55.6871,15.766,-61.4072,-89.0599,-145.274,-36.0467,-228.039,-2.19159,9.70203,778.308,-442.755,1367.86,-2772.76,724.956,445.11,4467.7
14076,54.4206,19.7046,-58.8903,-90.7403,-144.631,-38.5369,-228.008,-4.27464,8.57382,778.321,-443.544,1367.61,-2772.91,724.387,444.642,4467.75
14077,52.8762,23.5427,-56.3273,-92.3498,-143.944,-41.0157,-227.957,-6.35733,7.4456,778.332,-444.334,1367.35,-2773.05,723.817,444.174,4467.8
14078,51.0618,27.2604,-53.7202,-93.887,-143.216,-43.4823,-227.887,-8.43949,6.31735,778.341,-445.123,1367.1,-2773.2,723.248,443.706,4467.84
14079,48.9866,30.839,-51.0711,-95.3507,-142.445,-45.9361,-227.798,-10.5209,5.1891,778.348,-445.912,1366.85,-2773.35,722.678,443.239,4467.89
14080,46.6613,34.2602,-48.382,-96.7398,-141.632,-48.3763,-227.69,-12.6015,4.06083,778.354,-446.701,1366.59,-2773.5,722.109,442.771,4467.93
14081,44.0977,37.5064,-45.6551,-98.0531,-140.777,-50.8023,-227.563,-14.681,2.93255,778.359,-447.49,1366.34,-2773.65,721.539,442.303,4467.98
14082,41.3091,40.5612,-42.8924,-99.2897,-139.881,-53.2132,-227.417,-16.7593,1.80427,778.361,-448.279,1366.08,-2773.8,720.97,441.835,4468.03
14083,38.3097,43.409,-40.0961,-100.449,-138.943,-55.6084,-227.253,-18.8362,0.675978,778.362,-449.067,1365.82,-2773.94,720.4,441.367,4468.07
14084,35.1148,46.0352,-37.2684,-101.529,-137.964,-57.9871,-227.069,-20.9115,-0.452311,778.362,-449.856,1365.57,-2774.09,719.831,440.899,4468.12
14085,31.7407,48.4266,-34.4115,-102.529,-136.945,-60.3487,-226.866,-22.9851,-1.5806,778.359,-450.644,1365.31,-2774.24,719.261,440.432,4468.16
14086,28.2047,50.571,-31.5277,-103.45,-135.885,-62.6925,-226.644,-25.0567,-2.70889,778.355,-451.432,1365.05,-2774.39,718.691,439.964,4468.21
14087,24.5248,52.4574,-28.6192,-104.289,-134.784,-65.0177,-226.403,-27.1263,-3.83717,778.35,-452.22,1364.79,-2774.54,718.122,439.496,4468.25
14088,20.7199,54.0763,-25.6883,-105.047,-133.644,-67.3237,-226.143,-29.1936,-4.96544,778.343,-453.008,1364.54,-2774.68,717.552,439.028,4468.3
14089,16.8092,55.4194,-22.7372,-105.722,-132.465,-69.6098,-225.865,-31.2584,-6.0937,778.334,-453.795,1364.28,-2774.83,716.982,438.56,4468.34
14090,12.8129,56.48,-19.7683,-106.315,-131.246,-71.8754,-225.567,-33.3206,-7.22195,778.324,-454.583,1364.02,-2774.98,716.412,438.092,4468.39
14091,8.75131,57.2526,-16.784,-106.824,-129.988,-74.1196,-225.251,-35.3801,-8.35019,778.312,-455.37,1363.76,-2775.12,715.843,437.624,4468.44
14092,4.64506,57.7334,-13.7865,-107.249,-128.692,-76.342,-224.916,-37.4366,-9.47841,778.298,-456.157,1363.5,-2775.27,715.273,437.157,4468.48
14093,0.515149,57.92,-10.7782,-107.591,-127.358,-78.5418,-224.562,-39.4899,-10.6066,778.283,-456.944,1363.24,-2775.42,714.703,436.689,4468.53
14094,-3.61739,57.8114,-7.76145,-107.848,-125.987,-80.7183,-224.189,-41.54,-11.7348,778.266,-457.731,1362.98,-2775.57,714.133,436.221,4468.57
14095,-7.7315,57.4083,-4.73862,-108.021,-124.578,-82.871,-223.798,-43.5865,-12.8629,778.247,-458.518,1362.71,-2775.71,713.563,435.753,4468.62
14096,-11.8062,56.7126,-1.71207,-108.109,-123.132,-84.9991,-223.388,-45.6295,-13.9911,778.227,-459.305,1362.45,-2775.86,712.993,435.285,4468.66
14097,-15.8208,55.728,1.31581,-108.112,-121.649,-87.1022,-222.959,-47.6686,-15.1192,778.205,-460.091,1362.19,-2776,712.423,434.817,4468.71
14098,-19.7548,54.4596,4.34266,-108.031,-120.131,-89.1794,-222.511,-49.7037,-16.2472,778.181,-460.877,1361.93,-2776.15,711.853,434.349,4468.75
14099,-23.5881,52.9138,7.36611,-107.865,-118.577,-91.2303,-222.045,-51.7347,-17.3753,778.156,-461.663,1361.66,-2776.3,711.283,433.881,4468.8
14100,-27.3014,51.0985,10.3838,-107.614,-116.989,-93.2542,-221.561,-53.7613,-18.5032,778.129,-462.449,1361.4,-2776.44,710.713,433.413,4468.84
14101,-30.8756,49.0229,13.3933,-107.279,-115.365,-95.2505,-221.058,-55.7835,-19.6312,778.101,-463.235,1361.13,-2776.59,710.143,432.945,4468.89
14102,-34.2925,46.6977,16.3924,-106.86,-113.708,-97.2186,-220.536,-57.801,-20.7591,778.071,-464.021,1360.87,-2776.73,709.572,432.478,4468.93
14103,-37.5348,44.1347,19.3785,-106.357,-112.016,-99.1579,-219.996,-59.8136,-21.887,778.039,-464.806,1360.6,-2776.88,709.002,432.01,4468.97
14104,-40.586,41.347,22.3495,-105.771,-110.292,-101.068,-219.437,-61.8213,-23.0148,778.006,-465.592,1360.34,-2777.03,708.432,431.542,4469.02
14105,-43.4306,38.3487,25.303,-105.101,-108.535,-102.948,-218.861,-63.8238,-24.1426,777.971,-466.377,1360.07,-2777.17,707.862,431.074,4469.06
14106,-46.054,35.1552,28.2366,-104.35,-106.746,-104.798,-218.266,-65.8209,-25.2703,777.935,-467.162,1359.8,-2777.32,707.292,430.606,4469.11
14107,-48.4429,31.7827,31.1481,-103.516,-104.925,-106.616,-217.652,-67.8125,-26.398,777.896,-467.947,1359.54,-2777.46,706.721,430.138,4469.15
14108,-50.5851,28.2483,34.0351,-102.601,-103.073,-108.403,-217.021,-69.7985,-27.5256,777.856,-468.731,1359.27,-2777.61,706.151,429.67,4469.2
14109,-52.4698,24.5702,36.8955,-101.606,-101.191,-110.158,-216.371,-71.7786,-28.6532,777.815,-469.516,1359,-2777.75,705.581,429.202,4469.24
14110,-54.0873,20.7669,39.7269,-100.532,-99.2786,-111.881,-215.703,-73.7528,-29.7807,777.772,-470.3,1358.73,-2777.9,705.01,428.734,4469.29
14111,-55.4294,16.8578,42.5272,-99.3778,-97.3369,-113.57,-215.017,-75.7207,-30.9081,777.727,-471.085,1358.46,-2778.04,704.44,428.266,4469.33
14112,-56.4892,12.8629,45.2941,-98.1462,-95.3664,-115.225,-214.313,-77.6823,-32.0355,777.681,-471.869,1358.19,-2778.19,703.869,427.798,4469.37
14113,-57.2613,8.80256,48.0255,-96.8376,-93.3677,-116.847,-213.592,-79.6375,-33.1628,777.633,-472.653,1357.92,-2778.33,703.299,427.33,4469.42
14114,-57.7418,4.69734,50.7192,-95.453,-91.3414,-118.434,-212.852,-81.5859,-34.2901,777.583,-473.436,1357.65,-2778.48,702.728,426.862,4469.46
14115,-57.9282,0.568198,53.3731,-93.9936,-89.288,-119.986,-212.095,-83.5276,-35.4172,777.532,-474.22,1357.38,-2778.62,702.158,426.394,4469.51
14116,-57.8196,-3.56383,55.9851,-92.4604,-87.2081,-121.502,-211.319,-85.4622,-36.5443,777.479,-475.003,1357.11,-2778.76,701.587,425.926,4469.55
14117,-57.4164,-7.67771,58.5533,-90.8546,-85.1025,-122.982,-210.527,-87.3897,-37.6713,777.424,-475.787,1356.84,-2778.91,701.017,425.458,4469.6
14118,-56.7206,-11.7525,61.0755,-89.1776,-82.9716,-124.426,-209.716,-89.3099,-38.7983,777.368,-476.57,1356.57,-2779.05,700.446,424.99,4469.64
14119,-55.7359,-15.7673,63.5497,-87.4307,-80.8162,-125.833,-208.888,-91.2226,-39.9251,777.31,-477.353,1356.3,-2779.2,699.875,424.522,4469.68
14120,-54.4672,-19.7019,65.9742,-85.6151,-78.6368,-127.203,-208.043,-93.1277,-41.0519,777.251,-478.136,1356.02,-2779.34,699.305,424.054,4469.73
14121,-52.9209,-23.536,68.3468,-83.7324,-76.4341,-128.535,-207.18,-95.025,-42.1786,777.19,-478.918,1355.75,-2779.48,698.734,423.586,4469.77
14122,-51.1048,-27.2502,70.6659,-81.784,-74.2088,-129.829,-206.3,-96.9143,-43.3052,777.127,-479.701,1355.48,-2779.63,698.163,423.118,4469.81
14123,-49.0282,-30.8254,72.9295,-79.7714,-71.9615,-131.084,-205.402,-98.7956,-44.4317,777.063,-480.483,1355.2,-2779.77,697.592,422.65,4469.86
14124,-46.7017,-34.2435,75.1359,-77.6962,-69.6929,-132.301,-204.488,-100.669,-45.5581,776.997,-481.265,1354.93,-2779.91,697.022,422.182,4469.9
14125,-44.137,-37.4869,77.2833,-75.5601,-67.4036,-133.479,-203.556,-102.533,-46.6844,776.929,-482.047,1354.65,-2780.06,696.451,421.714,4469.95
14126,-41.3472,-40.5392,79.3701,-73.3647,-65.0943,-134.617,-202.607,-104.389,-47.8107,776.86,-482.829,1354.37,-2780.2,695.88,421.246,4469.99
14127,-38.3466,-43.3848,81.3946,-71.1117,-62.7658,-135.715,-201.641,-106.236,-48.9368,776.789,-483.611,1354.1,-2780.34,695.309,420.778,4470.03
14128,-35.1503,-46.009,83.3553,-68.8029,-60.4187,-136.772,-200.659,-108.075,-50.0628,776.717,-484.392,1353.82,-2780.48,694.738,420.31,4470.08
14129,-31.7747,-48.3984,85.2505,-66.4402,-58.0536,-137.79,-199.659,-109.904,-51.1887,776.642,-485.174,1353.54,-2780.63,694.167,419.842,4470.12
14130,-28.237,-50.5409,87.0789,-64.0253,-55.6714,-138.766,-198.643,-111.724,-52.3145,776.567,-485.955,1353.27,-2780.77,693.596,419.374,4470.16
14131,-24.5551,-52.4255,88.8389,-61.5601,-53.2727,-139.702,-197.61,-113.535,-53.4402,776.489,-486.736,1352.99,-2780.91,693.025,418.906,4470.21
14132,-20.7479,-54.0425,90.5293,-59.0467,-50.8581,-140.595,-196.561,-115.336,-54.5658,776.41,-487.517,1352.71,-2781.05,692.454,418.438,4470.25
14133,-16.8348,-55.3835,92.1486,-56.4869,-48.4285,-141.448,-195.495,-117.127,-55.6913,776.33,-488.297,1352.43,-2781.2,691.883,417.97,4470.29
14134,-12.8358,-56.4418,93.6956,-53.8829,-45.9845,-142.258,-194.413,-118.909,-56.8166,776.247,-489.078,1352.15,-2781.34,691.312,417.502,4470.34
14135,-8.77118,-57.2119,95.1691,-51.2365,-43.5269,-143.026,-193.315,-120.681,-57.9419,776.163,-489.858,1351.87,-2781.48,690.741,417.033,4470.38
14136,-4.66179,-57.6898,96.5679,-48.5499,-41.0564,-143.752,-192.2,-122.443,-59.067,776.078,-490.638,1351.59,-2781.62,690.17,416.565,4470.42
14137,-0.528586,-57.8731,97.891,-45.8253,-38.5738,-144.435,-191.07,-124.194,-60.192,775.991,-491.418,1351.31,-2781.76,689.599,416.097,4470.47
14138,3.60732,-57.7607,99.1373,-43.0647,-36.0796,-145.075,-189.923,-125.935,-61.3168,775.902,-492.198,1351.03,-2781.91,689.027,415.629,4470.51
14139,7.72479,-57.3532,100.306,-40.2703,-33.5748,-145.672,-188.76,-127.666,-62.4416,775.811,-492.978,1350.75,-2782.05,688.456,415.161,4470.55
14140,11.8028,-56.6526,101.396,-37.4443,-31.06,-146.226,-187.582,-129.386,-63.5662,775.719,-493.758,1350.47,-2782.19,687.885,414.693,4470.59
14141,15.8205,-55.6626,102.406,-34.589,-28.5361,-146.737,-186.388,-131.095,-64.6907,775.626,-494.537,1350.18,-2782.33,687.314,414.225,4470.64
14142,19.7573,-54.3881,103.336,-31.7065,-26.0036,-147.204,-185.178,-132.793,-65.815,775.53,-495.316,1349.9,-2782.47,686.742,413.757,4470.68
14143,23.5932,-52.8356,104.185,-28.7991,-23.4635,-147.628,-183.953,-134.48,-66.9392,775.433,-496.095,1349.62,-2782.61,686.171,413.289,4470.72
14144,27.3084,-51.013,104.952,-25.8692,-20.9163,-148.008,-182.713,-136.155,-68.0633,775.335,-496.874,1349.33,-2782.75,685.6,412.821,4470.77
14145,30.8841,-48.9297,105.637,-22.9189,-18.363,-148.343,-181.457,-137.819,-69.1872,775.235,-497.653,1349.05,-2782.89,685.028,412.352,4470.81
14146,34.3019,-46.5962,106.239,-19.9507,-15.8043,-148.635,-180.186,-139.472,-70.3109,775.133,-498.431,1348.76,-2783.03,684.457,411.884,4470.85
14147,37.5443,-44.0245,106.757,-16.9668,-13.2408,-148.883,-178.899,-141.113,-71.4346,775.029,-499.21,1348.48,-2783.17,683.885,411.416,4470.89
14148,40.5948,-41.2278,107.192,-13.9696,-10.6734,-149.086,-177.598,-142.742,-72.558,774.924,-499.988,1348.19,-2783.31,683.314,410.948,4470.94
14149,43.4377,-38.2202,107.543,-10.9615,-8.10285,-149.246,-176.282,-144.36,-73.6814,774.817,-500.766,1347.91,-2783.46,682.742,410.48,4470.98
14150,46.0585,-35.0172,107.809,-7.94472,-5.5299,-149.361,-174.952,-145.965,-74.8045,774.709,-501.544,1347.62,-2783.6,682.171,410.012,4471.02
14151,48.4439,-31.6352,107.991,-4.92175,-2.9553,-149.431,-173.606,-147.558,-75.9275,774.599,-502.322,1347.33,-2783.74,681.599,409.544,4471.06
14152,50.5815,-28.0915,108.089,-1.89492,-0.379828,-149.458,-172.246,-149.138,-77.0504,774.487,-503.099,1347.05,-2783.88,681.027,409.075,4471.11
14153,52.4605,-24.4041,108.101,1.13341,2.19576,-149.44,-170.872,-150.706,-78.1731,774.374,-503.876,1346.76,-2784.02,680.456,408.607,4471.15
14154,54.0714,-20.5919,108.029,4.16084,4.77069,-149.377,-169.483,-152.262,-79.2956,774.259,-504.654,1346.47,-2784.15,679.884,408.139,4471.19
14155,55.4057,-16.6745,107.872,7.18501,7.34421,-149.271,-168.08,-153.804,-80.418,774.143,-505.431,1346.18,-2784.29,679.312,407.671,4471.23
14156,56.4568,-12.6718,107.63,10.2036,9.91555,-149.12,-166.663,-155.334,-81.5402,774.025,-506.208,1345.89,-2784.43,678.741,407.203,4471.27
14157,57.2194,-8.60429,107.305,13.2141,12.4839,-148.925,-165.232,-156.851,-82.6622,773.905,-506.984,1345.6,-2784.57,678.169,406.735,4471.32
14158,57.6894,-4.49283,106.895,16.2143,15.0486,-148.685,-163.787,-158.355,-83.784,773.784,-507.761,1345.31,-2784.71,677.597,406.266,4471.36
14159,57.8645,-0.35841,106.401,19.2018,17.6089,-148.402,-162.329,-159.845,-84.9057,773.661,-508.537,1345.02,-2784.85,677.025,405.798,4471.4
14160,57.7439,3.77785,105.824,22.1742,20.1639,-148.074,-160.857,-161.322,-86.0272,773.536,-509.313,1344.73,-2784.99,676.453,405.33,4471.44
